Prefix,Vessel Name,Engine serial no,Engine Brand,Engine model,Status,Compatible,Non Conclusive Follow Up,Engine shaft power,Engine Type,Engine Mounting,Engine Fuel Used,GT,Length,Breadth,Depth,Dead Weight,Year Built,Owner Name
SB,MAJULAH SIRIUS,5713,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,485.0,Motor,Inboard,Diesel,495,42.2,10.2,4.3,778.0,2014.0,MAJULAH SIRIUS TANKERS PTE LTD
ST,MAKO 8,37170435,CUMMINS,NA,Up to B20,Compatible with B20,NA,373.0, ,Inboard,Diesel,37,14.6,4.2,2.1,NA,1997.0,BAN HARBOUR TUG SVS PTE LTD
ST,MAKO 9,37161362,CUMMINS,NA,Up to B20,Compatible with B20,NA,447.0, ,Inboard,Diesel,38,13.9,4.6,2.1,NA,1994.0,BAN HARBOUR TUG SVS PTE LTD
NA,MANILA BAY 1503,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,525,43.8,15.2,3.0,NA,2015.0,KIM HOCK BEE MARINE PTE LTD
NA,MAPLE,1206 &amp; 1207,YANMAR,6N21A-EW,"Up to B100, without modification",Compatible with B100,NA,1912.0,Motor,Inboard,Gas Oil,2999,90.1,14.6,7.1,4097.0,2023.0,STELLAR SHIP MANAGEMENT SERVICES PTE LTD
NA,MARCOPOLO 298,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1967,76.1,22.0,4.9,NA,2014.0,ENG LEE SHIPPING CO PTE LTD
NA,MARCOPOLO 322,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,3570,87.8,27.4,5.4,NA,2023.0,ENG LEE SHIPPING CO PTE LTD
SB,MARIA COSULICH,P:053403,DAIHATSU,NA,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,1250.0, ,Inboard,Diesel,4969,94.8,18.0,10.0,7032.0,2004.0,FRATELLI COSULICH BUNKERS
SC,MARIGOLD,41185287,CUMMINS,NA,Up to B20,Compatible with B20,NA,194.0,Motor,Inboard,Diesel,50,18.9,5.6,2.2,NA,2013.0,AMOS INTERNATIONAL (S) PTE LTD
SC,MARINA 1,1416G038950,WEI CHAI,NA,Up to B30,Compatible with B30,NA,265.0,Motor,Inboard,Diesel,14,10.9,3.3,1.3,NA,1986.0,BANYAN MARINE (S) PTE LTD
ST,MARINA ABLE,P:21122,SACM,SACM,NA,No Data Available,Not Conclusive,638.0, ,Inboard,Diesel,216,24.4,9.1,4.0,100.0,1994.0,MARINA OFFSHORE PTE LTD
ST,MARINA AMAZON 2,P:37220355,CUMMINS,NA,Up to B20,Compatible with B20,NA,447.0, ,Inboard,Diesel,143,21.7,7.3,3.2,NA,2006.0,MARINA OFFSHORE PTE LTD
ST,MARINA AMBER,26059,NIIGATA,NA,NA,No Data Available,Not Conclusive,1471.0, ,Inboard,Diesel,386,30.3,10.0,5.5,NA,2012.0,MARINA OFFSHORE PTE LTD
ST,MARINA ARIEL,2570925710,NIIGATA,NA,NA,No Data Available,Not Conclusive,1838.0, ,Inboard,Diesel,481,33.1,11.2,5.4,NA,2011.0,MARINA OFFSHORE PTE LTD
ST,MARINA ATHENA,P:18280,NIGATA,NA,NA,No Data Available,Not Conclusive,1119.0, ,Inboard,Diesel,251,28.2,8.8,3.7,NA,1987.0,MARINA OFFSHORE PTE LTD
ST,MARINA EMERALD,16955,NIIGATA,6L25BX,NA,No Data Available,Not Conclusive,969.0,Motor,Inboard,Diesel,233,28.3,8.6,3.7,NA,2005.0,MARINA OFFSHORE PTE LTD
ST,MARINA EVERJOY,P:0628340,DAIHATSU,NA,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,969.0, ,Inboard,Diesel,256,27.5,8.5,3.9,NA,1983.0,MARINA OFFSHORE PTE LTD
NA,MARINA GARNET,TTB00453,CATERPILLAR,3508C,"Up to B100, dealer consultation required",Compatible with B100,NA,820.0,Motor,Inboard,Diesel,371,27.1,9.8,5.0,NA,2010.0,MARINA OFFSHORE PTE LTD
ST,MARINA GENESIS,P:1068,NIGATA,NA,NA,No Data Available,Not Conclusive,619.0, ,Inboard,Diesel,215,26.7,8.2,3.5,NA,1982.0,MARINA OFFSHORE PTE LTD
NA,MARINA GRANITE,TTB00453,CATERPILLAR,3508C,"Up to B100, dealer consultation required",Compatible with B100,NA,820.0,Motor,Inboard,Diesel,371,27.1,9.8,5.0,NA,2010.0,MARINA OFFSHORE PTE LTD
ST,MARINA MEGA,P:60M07063,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,403.0, ,Inboard,Diesel,152,21.8,7.4,3.2,113.0,1997.0,MARINA OFFSHORE PTE LTD
ST,MARINA MERLION 2,37228723,CUMMINS,NA,Up to B20,Compatible with B20,NA,447.0, ,Inboard,Diesel,141,21.9,7.3,3.2,NA,2007.0,MARINA OFFSHORE PTE LTD
ST,MARINA MOBILE,P:37195220,CUMMINS,NA,Up to B20,Compatible with B20,NA,447.0, ,Inboard,Diesel,120,21.8,7.0,2.9,99.0,2000.0,TRANSCO MARINE PTE LTD
SR,MARINA MOORING,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,117,27.0,6.1,2.5,NA,2012.0,MARINA OFFSHORE PTE LTD
NA,MARINA MOORING 2,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,114,26.4,6.1,2.5,NA,2019.0,MARINA OFFSHORE PTE LTD
ST,MARINA ONYX,26910,NIIGATA,NA,NA,No Data Available,Not Conclusive,1471.0,Motor,Inboard,Diesel,467,29.8,10.6,5.0,NA,2015.0,MARINA OFFSHORE PTE LTD
ST,MARINA OPAL,26908,NIIGATA,NA,NA,No Data Available,Not Conclusive,1471.0,Motor,Inboard,Diesel,467,29.8,10.6,5.0,NA,2014.0,MARINA OFFSHORE PTE LTD
ST,MARINA PEARL,P:70967,STORKWARTS,STORKWARTS,NA,No Data Available,Not Conclusive,1177.0, ,Inboard,Diesel,297,28.5,9.6,4.7,160.0,1995.0,MARINA OFFSHORE PTE LTD
ST,MARINA PHEVOS,P:20139,NIIGATA,NA,NA,No Data Available,Not Conclusive,1194.0, ,Inboard,Diesel,308,30.8,9.2,3.9,NA,1991.0,MARINA OFFSHORE PTE LTD
ST,MARINA PRINCESS 3,37176882,CUMMINS,NA,Up to B20,Compatible with B20,NA,373.0, ,Inboard,Diesel,120,21.7,7.0,2.9,113.0,1997.0,TRANSCO MARINE PTE LTD
ST,MARINA QUARTZ,P:70965,WARTSILA,NA,Compatible to BXX when BXX meets Wartsila biofuel specs B100,Conditionally Compatible with BXX,NA,1177.0, ,Inboard,Diesel,297,28.5,9.6,4.7,160.0,1995.0,MARINA OFFSHORE PTE LTD
SC,MARINA SOUTH 5,(P)11540,HINO,K13,NA,No Data Available,Not Conclusive,0.0, ,Inboard,Diesel,65,18.2,6.0,2.1,NA,2011.0,OH SIEW MENG MOTOR-BOAT SV
ST,MARINA SPIRE,P:25-0340,DAIHATSU,NA,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,202.0, ,Inboard,Diesel,79,19.8,6.0,2.5,NA,1986.0,MARINA OFFSHORE PTE LTD
ST,MARINA SWIFT,628219,DAIHATSU,NA,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,1342.0, ,Inboard,Diesel,336,33.3,9.6,4.1,NA,1990.0,MARINA OFFSHORE PTE LTD
ST,MARINA TOPAZ,37250892,CUMMINS,NA,Up to B20,Compatible with B20,NA,447.0,Motor,Inboard,Diesel,142,22.0,7.4,3.2,NA,2010.0,MARINA OFFSHORE PTE LTD
ST,MARINA VIVO,P:19719,NIIGATA,NA,NA,No Data Available,Not Conclusive,1106.0, ,Inboard,Diesel,282,30.9,8.8,3.8,NA,1990.0,MARINA OFFSHORE PTE LTD
ST,MARINA ZANITE,25723(S),NIIGATA,NA,NA,No Data Available,Not Conclusive,1471.0,Motor,Inboard,Diesel,295,28.2,9.5,4.7,NA,2010.0,MARINA OFFSHORE PTE LTD
ST,MARINA ZIRCON,25833,NIIGATA,6L26HLX,NA,No Data Available,Not Conclusive,1471.0,Motor,Inboard,Diesel,295,28.2,9.5,4.7,NA,2011.0,MARINA OFFSHORE PTE LTD
SB,MARINE ANGEL,4116860,CUMMINS,KTA38M,Up to B20,Compatible with B20,NA,895.0,Motor,Inboard,Diesel,1999,65.0,14.3,7.2,2960.0,2012.0,V-BUNKERS TANKERS PTE LTD
SB,MARINE BELLA,AQ6K260074,DAIHATSU,6DKM-26,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,1618.0, ,Inboard,Diesel,2608,88.0,14.2,6.9,3929.0,2010.0,V-BUNKERS TANKERS PTE LTD
NA,MARINE CHARGE,555,YANMAR,6EY22AW,"Up to B100, without modification",Compatible with B100,NA,1200.0,Motor,Inboard,Gas Oil,4903,97.6,19.0,9.3,8286.0,2022.0,V-BUNKERS TANKERS PTE LTD
NA,MARINE DYNAMO,557,YANMAR,6EY22AW,"Up to B100, without modification",Compatible with B100,NA,1200.0,Motor,Inboard,Gas Oil,4903,97.6,19.0,9.3,8270.0,2022.0,V-BUNKERS TANKERS PTE LTD
NA,MARINE EXPLORER,561,YANMAR,6EY22AW,"Up to B100, without modification",Compatible with B100,NA,1200.0,Motor,Inboard,Gas Oil,4903,97.6,19.0,9.3,8354.0,2022.0,V-BUNKERS TANKERS PTE LTD
NA,MARINE FUTURE,572,YANMAR,6EY22AW,"Up to B100, without modification",Compatible with B100,NA,1200.0,Motor,Inboard,Diesel,4903,97.6,19.0,9.3,7990.0,2022.0,V-BUNKERS TANKERS PTE LTD
NA,MARINE GAIA,8308,MAN,NA,Up to B30,Compatible with B30,NA,1470.0, ,Inboard,Diesel,4996,94.4,18.0,10.0,7014.0,2009.0,V-BUNKERS TANKERS PTE LTD
SB,MARINE HONOUR,FHR0211,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,1471.0,Motor,Inboard,Diesel,4709,97.7,18.6,10.0,599.0,2006.0,STRAITS BUNKERING PTE LTD
SB,MARINE JEWEL,FHN0283,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,1471.0, ,Inboard,Diesel,4709,97.7,18.6,10.0,8649.0,2008.0,V-BUNKERS TANKERS PTE LTD
SB,MARINE NOEL,FTE 1009,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,956.0, ,Inboard,Diesel,2999,85.1,16.0,7.3,4991.0,2011.0,V-BUNKERS TANKERS PTE LTD
SB,MARINE ORACLE,FTE1011,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,956.0, ,Inboard,Diesel,2999,85.1,16.0,7.3,4705.0,2011.0,V-BUNKERS TANKERS PTE LTD
SB,MARINE PAMELA,11277,ZHENJIANG,NA,NA,No Data Available,Not Conclusive,960.0, ,Inboard,Diesel,2997,76.6,16.4,8.6,4933.0,2010.0,V-BUNKERS TANKERS PTE LTD
SB,MARINE POWER,LH26-86,HANSHIN,NA,NA,No Data Available,Not Conclusive,735.0, ,Inboard,Diesel,656,56.5,9.0,4.5,954.0,1992.0,TRUST SHIP MANAGEMENT PTE LTD
SB,MARINE PRIORITY,P 20478,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,522.0, ,Inboard,Diesel,853,47.1,12.0,6.0,1783.0,1989.0,TRUST SHIP MANAGEMENT PTE LTD
SB,MARINE PROTECTOR,P 99U06028,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,296.0, ,Inboard,Diesel,241,26.9,8.0,4.2,419.0,1989.0,TRUST SHIP MANAGEMENT PTE LTD
SB,MARINE QUEENIE,DK620E0301,DAIHATSU,6DKM-20EF,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,1028.0,Motor,Inboard,Gas Oil,3898,84.0,17.3,9.6,6517.0,2015.0,V-BUNKERS TANKERS PTE LTD
SB,MARINE ROSE,DK620E0306,DAIHATSU,60KM20EF,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,1028.0,Motor,Inboard,Diesel,3898,84.0,17.3,9.6,6494.0,2015.0,V-BUNKERS TANKERS PTE LTD
SB,MARINE SELENA,DK620E0313,DAIHATSU,6DKM,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,1028.0,Motor,Inboard,Diesel,3892,84.0,17.3,9.6,6533.0,2015.0,V-BUNKERS TANKERS PTE LTD
SB,MARINE SUCCESS,P:60M07061,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,403.0, ,Inboard,Diesel,268,37.6,8.5,3.8,392.0,1997.0,LHYK MARINE PTE LTD
SB,MARINE TINA,DK620E0315,DAIHATSU,6DKM-20EF,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,1028.0,Motor,Inboard,Diesel,3892,84.0,17.3,9.6,6802.0,2015.0,V-BUNKERS TANKERS PTE LTD
SB,MARINE UNITY,4BT10171,CATERPILLAR,3406,"Up to B100, dealer consultation required",Compatible with B100,NA,298.0,Motor,Inboard,Diesel,143,22.4,7.0,3.5,1.0,2010.0,LHYK MARINE PTE LTD
SB,MARINE VICKY,1401,YANMAR,6EY26DF,"Up to B100, without modification",Compatible with B100,NA,1200.0,Motor,Inboard,MGO / LNG,5310,97.8,19.0,10.0,8138.0,2018.0,V-BUNKERS TANKERS PTE LTD
SB,MARINE YANGTZE,1955,GUANGZHOU,6320ZCD-2,NA,No Data Available,Not Conclusive,1103.0,Motor,Inboard,Diesel,3965,84.5,17.5,9.0,6685.0,2017.0,V-BUNKERS TANKERS PTE LTD
SB,MARINE ZAMBEZI,1780,GUANGZHOU,6320ZCD2,NA,No Data Available,Not Conclusive,1103.0,Motor,Inboard,Diesel,3965,84.5,17.5,9.0,6648.0,2016.0,V-BUNKERS TANKERS PTE LTD
SB,MARLIN DUA,1040,YANMAR,6N21,"Up to B100, without modification",Compatible with B100,NA,956.0, ,Inboard,Diesel,2999,85.2,16.0,7.3,4594.0,2013.0,DORIS SHIPPING CO PTE LTD
SB,MARLIN SATU,FTF1032,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,956.0, ,Inboard,Diesel,2999,85.2,16.0,7.3,4623.0,2013.0,DAISY SHIPPING CO PTE LTD
SB,MARLIN TIGA,STS1056,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,956.0, ,Inboard,Diesel,2999,85.2,16.0,7.3,4565.0,2013.0,HALEY SHIPPING CO PTE LTD
NA,MARMORIS,11078,MAN,8L23/30A,Up to B30,Compatible with B30,NA,1280.0,Motor,Inboard,Diesel,2067,73.3,13.0,7.2,1999.0,2010.0,ISHIPS MGMT PTE LTD
SB,MARS,41159654,CUMMINS,K19-DM,Up to B20,Compatible with B20,NA,410.0,Motor,Inboard,Diesel,4374,88.3,17.5,9.0,7035.0,2011.0,MARS M SHIPPING PTE LTD
SB,MAST,41142284,CUMMINS,NA,Up to B20,Compatible with B20,NA,447.0, ,Inboard,Diesel,706,40.6,11.8,5.2,707.0,2010.0,SINO TANKERS PTE LTD
SC,MASTER B,4688,YANMAR,6CXBM-GT,"Up to B100, without modification",Compatible with B100,NA,265.0,Motor,Inboard,Diesel,69,20.8,5.5,2.8,NA,2016.0,LIGHTER B PTE LTD
SC,MASTER BOY,IA6C01077,HENAN,TBD234V12,NA,No Data Available,Not Conclusive,600.0,Motor,Inboard,Diesel,88,22.4,6.0,2.9,NA,2016.0,LIGHTER B PTE LTD
NA,MASTER SEA,3118L063882,WEI CHAI,NA,Up to B30,Compatible with B30,NA,370.0,Motor,Inboard,Diesel,44,16.4,4.6,2.2,NA,2018.0,LIGHTER B PTE LTD
SR,MASTERTECH 2,4TB02026,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,200.0, ,Inboard,Diesel,33,18.0,4.6,1.8,NA,2010.0,MASTER-TECH DIVING SVCS PTE LTD
SR,MASTERTECH I,962,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,200.0, ,Inboard,Diesel,33,18.0,4.6,1.8,NA,2010.0,MASTER-TECH DIVING SVCS PTE LTD
SR,MATA HARI,FK9F0881,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,85.0,Motor,Inboard,Diesel,20,12.5,4.2,1.3,NA,1972.0,DIKA SHIPPING PTE LTD
SR,MATA IKAN,XAAC179897,WARTSILA,6L20DF (S),Compatible to BXX when BXX meets Wartsila biofuel specs B100,Conditionally Compatible with BXX,NA,555.0,Motor,Inboard,Diesel,328,33.7,9.2,3.6,NA,2021.0,RESERVE FOR MPA
NA,MAXBELLA,14003F-141975,SUZUKI,DF140ATX,NA,No Data Available,Not Conclusive,140.0,Motor,Outboard,Petrol,5,6.0,2.3,1.3,NA,2021.0,SEA SOLUTIONS SINGAPORE PTE LTD
ST,MAY II,922446,CUMMINS,NA,Up to B20,Compatible with B20,NA,261.0,Motor,Inboard,Diesel,87,20.0,5.5,2.8,NA,2009.0,LITA OCEAN PTE LTD
NA,MAZU 01,1422D015479,WEI CHAI,WP12C500-21,Up to B30,Compatible with B30,NA,368.0,Motor,Inboard,Diesel,32,14.2,4.4,2.1,NA,2022.0,PRESTIGE OCEAN PTE LTD
NA,MAZU 03,1422D013662,WEI CHAI,WP12C450-21,Up to B30,Compatible with B30,NA,330.0,Motor,Inboard,Diesel,34,15.0,4.8,2.2,NA,2023.0,QUEEN SEA MARINE PTE LTD
NA,MAZU 05,1423D032547,WEI CHAI,WP12C450-21,Up to B30,Compatible with B30,NA,330.0,Motor,Inboard,Diesel,34,15.0,4.8,2.2,NA,2023.0,QUEEN SEA MARINE PTE LTD
NA,MAZU 06,1423G053716,WEI CHAI,WP12C450-21,Up to B30,Compatible with B30,NA,330.0,Motor,Inboard,Diesel,34,15.0,4.8,2.2,NA,2023.0,QUEEN SEA MARINE PTE LTD
SP,MCC RESORT I,10883824,CUMMINS,NA,Up to B20,Compatible with B20,NA,145.0, ,Inboard,Diesel,61,18.7,5.2,2.2,NA,1982.0,SPORE ISLAND CRUISE AND FERRY SVC PL
NA,MCE 1,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1004,58.6,18.3,3.7,NA,2009.0,TW (SABAH) PTE LTD
NA,MCE II,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,564,43.8,15.2,3.0,NA,NA,TW (SABAH) PTE LTD
SR,MD 1,511798,GENERAL,GENERAL,NA,No Data Available,Not Conclusive,328.0, ,Inboard,Diesel,62,20.3,4.7,2.3,NA,1971.0,MARINE DIVING & ENGINEERING PTE LTD
NA,MENCAST 1,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,225,34.6,9.6,2.4,NA,2013.0,MENCAST OFFSHORE & MARINE PTE LTD
NA,MENCAST 2,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,225,34.6,9.6,2.4,NA,2013.0,MENCAST OFFSHORE & MARINE PTE LTD
NA,MENCAST 3,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,482,42.3,12.0,3.6,NA,2011.0,MENCAST OFFSHORE & MARINE PTE LTD
SR,MERANTI SEA,992820,ISUZU,NA,NA,No Data Available,Not Conclusive,147.0, ,Inboard,Diesel,8,7.3,2.7,1.4,NA,2013.0,SINGAPORE LNG CORPORATION P L
NA,MERBAU ERA,701 2873 810 2867,MAN,D2842LE410,Up to B30,Compatible with B30,NA,610.0, ,Inboard,Diesel,240,31.8,7.4,3.0,NA,1995.0,SINDO FERRY PTE LTD
NA,MERINDA 18,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,188,30.5,9.1,2.4,NA,2016.0,MAVERICK OFFSHORE SERVICES PTE LTD
SB,MERIT,2178,YANMAR,6AY,"Up to B100, without modification",Compatible with B100,NA,485.0, ,Inboard,Diesel,662,43.1,12.0,4.7,789.0,2012.0,SINO TANKERS PTE LTD
SC,MERLIMAU TRANSPORTER II,P:99407603,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,300.0, ,Inboard,Diesel,443,52.8,14.0,2.5,NA,1993.0,TIAN SAN SHIPPING PTE LTD
NA,MERLION 20,2037,NINGBO,NA,NA,No Data Available,Not Conclusive,441.0,Motor,Inboard,Diesel,1602,63.3,12.8,6.5,1974.0,2009.0,SINGFAR RESOURCES PTE LTD
NA,MERLION 21,6300ZC1B,NINGBO,NA,NA,No Data Available,Not Conclusive,441.0,Motor,Inboard,Diesel,1602,63.3,12.8,6.5,1991.0,2009.0,SINGFAR SHIPPING &AMP; TRADING P L
NA,MERLION 23,1,NINGBO,N8170ZLC1,NA,No Data Available,Not Conclusive,441.0,Motor,Inboard,Diesel,1602,63.3,12.8,6.5,1993.0,2010.0,SINGFAR SHIPPING &AMP; TRADING P L
NA,MERLION 25,2111K01344,WEI CHAI,NA,Up to B30,Compatible with B30,NA,540.0, ,Inboard,Diesel,1589,63.3,12.8,6.5,2131.0,2011.0,SINGFAR TANKER PTE LTD
NA,MERLION 27,2112L00095,WEI CHAI,CW,Up to B30,Compatible with B30,NA,540.0, ,Inboard,Diesel,1589,63.3,12.8,6.5,2000.0,2012.0,SINGFAR TANKER PTE LTD
NA,MERLION 28,2112L00961,WEI CHAI,CW6200ZC-5,Up to B30,Compatible with B30,NA,540.0, ,Inboard,Diesel,1589,63.3,12.8,6.5,2000.0,2012.0,SINGFAR TANKER PTE LTD
NA,MERLION 30,2,WEI CHAI,2XWP12C350,Up to B30,Compatible with B30,NA,258.0,Motor,Inboard,Diesel,399,36.8,10.0,4.0,473.0,2014.0,SINGFAR RESOURCES PTE LTD
NA,MERLION 31,1413C014689,WEI CHAI,2XWP12C350,Up to B30,Compatible with B30,NA,258.0,Motor,Inboard,Diesel,399,36.8,10.0,4.0,500.0,2014.0,SINGFAR RESOURCES PTE LTD
NA,MERLION 32,1413S048254,WEI CHAI,HEAVY MACHI,Up to B30,Compatible with B30,NA,258.0,Motor,Inboard,Diesel,397,36.6,10.0,4.0,507.0,2013.0,SINGFAR SHIPPING &AMP; TRADING P L
NA,MERLION 36,1,WEI CHAI,WP 12C350,Up to B30,Compatible with B30,NA,258.0,Motor,Inboard,Diesel,397,36.6,10.0,4.0,503.0,2014.0,SINGFAR RESOURCES PTE LTD
NA,MERLION 8,P:367,NINGBO,NA,NA,No Data Available,Not Conclusive,1103.0, ,Inboard,Diesel,3587,88.4,17.0,7.5,4943.0,2002.0,SINGFAR MARINA PTE LTD
NA,MERLION BRAVO 102,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,826,48.3,12.8,4.6,NA,2016.0,KIM HOCK BEE MARINE PTE LTD
NA,MERLION CHARLIE 151,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1132,61.1,13.7,4.7,NA,2016.0,KIM HOCK BEE MARINE PTE LTD
SR,MET 1,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,303,35.2,12.2,2.5,NA,2004.0,CHG MARINE SERVICES PTE LTD
SP,MILLENNIUM,P:0053A301,MAN,NA,Up to B30,Compatible with B30,NA,735.0, ,Inboard,Diesel,117,21.7,6.4,2.4,NA,1997.0,TIAN SAN SHIPPING PTE LTD
NA,MIMOSA,1323,YANMAR,6EY26W,"Up to B100, without modification",Compatible with B100,NA,1330.0,Motor,Inboard,Diesel,5972,108.6,19.0,10.0,7999.0,2015.0,MIMOSA SHIPPING PTE LTD
SC,ML 1,915713,ISUZU,NA,NA,No Data Available,Not Conclusive,380.0, ,Inboard,Diesel,21,14.9,3.3,1.5,NA,1999.0,LEE CHEA HUA
SC,ML 92,101513,ISUZU,NA,NA,No Data Available,Not Conclusive,260.0, ,Inboard,Diesel,19,14.6,3.3,1.4,NA,1993.0,NG BOON HENG
SR,MMS 001,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1469,67.3,19.6,4.3,NA,2008.0,ASL OFFSHORE &AMP;AMP; MARINE PTE LTD
SC,MMS 002,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1822,67.9,21.4,4.9,4700.0,2012.0,MILLENNIUM MARINE &AMP; SHIPPING P L
SC,MMS 003,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1822,67.9,21.4,4.9,4750.0,2012.0,MILLENNIUM MARINE &AMP; SHIPPING P L
SC,MMS 005,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1830,70.3,21.4,4.9,NA,2012.0,MILLENNIUM MARINE &AMP; SHIPPING P L
SC,MMS 008,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1828,70.3,21.4,4.9,NA,2013.0,MILLENNIUM MARINE &AMP; SHIPPING P L
SR,MOLA SAIF,31120958,CUMMINS,KTA19M STBD,Up to B20,Compatible with B20,NA,500.0,Motor,Inboard,Diesel,198,26.3,7.6,3.5,NA,1995.0,MOLA SUBSEA SERVICES PTE LTD
SC,MONTENGO BAY 2502,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1706,73.0,21.0,4.0,NA,2011.0,KIM HOCK BEE MARINE PTE LTD
SP,MPA 1,6.41E+13,MAN,D2868 LE 443,Up to B30,Compatible with B30,NA,662.0,Motor,Inboard,Diesel,32,14.9,5.1,2.2,NA,2019.0,LITA OCEAN PTE LTD
SP,MPA 2,6.41E+13,MAN,D2868 LE 443,Up to B30,Compatible with B30,NA,662.0,Motor,Inboard,Diesel,32,14.9,5.1,2.2,NA,2019.0,LITA OCEAN PTE LTD
SP,MPA 3,6.41E+13,MAN,D2868 LE 443,Up to B30,Compatible with B30,NA,662.0,Motor,Inboard,Diesel,32,14.9,5.1,2.2,NA,2019.0,LITA OCEAN PTE LTD
SP,MPA 4,6.41E+13,MAN,D2868 LE 443,Up to B30,Compatible with B30,NA,662.0,Motor,Inboard,Diesel,32,14.9,5.1,2.2,NA,2019.0,LITA OCEAN PTE LTD
SP,MPA 5,6.41E+13,MAN,D2868 LE 443,Up to B30,Compatible with B30,NA,662.0,Motor,Inboard,Diesel,32,14.9,5.1,2.2,NA,2019.0,LITA OCEAN PTE LTD
SP,MPA 6,6.41E+13,MAN,D2868 LE 443,Up to B30,Compatible with B30,NA,662.0,Motor,Inboard,Diesel,32,14.9,5.1,2.2,NA,2020.0,LITA OCEAN PTE LTD
SP,MPA 7,7189261,SCANIA,d113 078m,NA,No Data Available,Not Conclusive,331.0,Motor,Inboard,Diesel,31,14.1,4.4,2.4,NA,2019.0,LITA OCEAN PTE LTD
SP,MPA 8,7189193,SCANIA,DL13 078M,NA,No Data Available,Not Conclusive,331.0,Motor,Inboard,Diesel,31,14.1,4.4,2.4,NA,2019.0,LITA OCEAN PTE LTD
NA,MPA GUARDIAN,16V20000M96,MTU,16V20000M96,Four types up to B100. The rest up to B20/B30,Conditionally Compatible with B100,NA,1790.0,Motor,Inboard,Diesel,322,32.0,10.0,4.3,NA,2021.0,MPA/MESD
SR,MRS B,7BL02452,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,195.0, ,Inboard,Diesel,41,17.2,5.2,1.6,NA,2001.0,UNDERWATER SHIPCARE PTE LTD
SR,MS LOTUS,P:32123261,CUMMINS,NA,Up to B20,Compatible with B20,NA,142.0, ,Inboard,Diesel,57,17.8,4.5,2.5,NA,1983.0,EXPERTISE TECHNOLOGIES PTE LTD
NA,MSF 01,1515H005840,WEI CHAI,NA,Up to B30,Compatible with B30,NA,NA,264,Motor,Inboard,26,13.5,3.8,1.8,NA,2014.0,MARINA SOUTH FERRIES PTE LTD
